voter_age,vote_hour,time_taken_seconds,device_type,failed_login_attempts,is_fraud
33,14,232,1,3,0
76,20,297,3,2,0
26,6,74,1,0,0
86,15,32,0,0,0
27,20,192,2,0,0
24,23,253,0,0,0
83,10,189,1,1,0
37,3,282,2,0,0
80,15,296,2,0,0
21,3,50,0,1,0
45,22,205,0,0,0
89,22,73,0,3,0
52,10,167,1,1,0
19,23,272,0,0,0
58,15,98,0,0,0
45,15,173,3,1,0
92,6,68,1,2,0
90,22,254,1,0,0
18,5,217,1,0,0
44,21,11,1,1,0
84,9,247,1,0,0
56,18,84,0,0,0
90,19,239,0,1,0
57,14,95,1,2,0
45,3,153,1,0,0
41,5,236,0,0,0
68,18,185,1,5,0
73,19,87,0,0,0
90,21,248,0,1,0
43,11,181,3,0,0
69,5,194,0,0,0
23,12,66,0,0,0
76,4,219,1,0,0
29,13,22,1,0,0
80,13,185,0,1,0
53,16,289,1,0,0
26,21,250,1,0,0
91,3,5,0,0,0
84,7,269,1,0,0
46,0,299,1,0,0
88,11,140,0,0,0
25,12,199,0,1,0
60,20,197,0,0,0
94,19,285,0,0,0
52,4,25,0,1,0
39,6,267,1,2,0
83,2,169,0,1,0
38,18,96,0,1,0
88,6,294,2,0,0
58,16,117,1,0,0
58,12,82,1,3,0
66,23,190,0,0,0
21,18,121,1,2,0
82,12,79,0,0,0
27,7,44,1,3,0
84,7,19,1,0,0
27,12,293,1,0,0
90,1,133,0,0,0
34,2,231,1,0,0
84,12,4,0,0,1
70,16,1,0,0,1
52,5,126,0,1,0
21,2,273,0,0,0
85,0,171,1,0,0
28,14,100,3,5,0
61,7,36,3,3,1
77,22,1,1,0,1
87,11,120,0,0,0
79,6,210,1,0,0
49,15,285,0,0,0
63,7,209,0,1,0
40,8,36,1,0,0
54,7,62,0,1,0
92,5,148,1,0,0
75,0,83,0,0,0
60,15,82,0,0,0
32,0,47,1,0,0
84,12,75,3,1,0
19,10,225,1,1,0
88,22,128,1,3,0
22,10,55,0,0,0
70,18,171,3,3,0
62,18,21,2,0,0
58,10,222,1,0,0
80,14,175,1,0,0
89,9,124,2,0,0
49,19,121,1,0,0
19,15,153,2,1,0
27,2,96,0,1,0
60,1,169,0,0,0
60,20,159,3,0,0
84,13,13,1,0,0
40,14,6,1,1,0
77,23,257,2,3,0
23,7,136,0,0,0
30,0,56,0,0,0
38,23,190,0,0,0
75,13,87,2,0,0
45,13,197,0,0,0
87,18,17,0,0,0
25,7,39,0,0,0
94,8,95,1,0,0
75,14,182,0,0,0
57,11,144,0,2,0
18,17,197,1,0,0
94,0,240,1,1,0
82,14,160,2,3,0
27,0,282,1,1,0
77,0,163,1,0,0
86,20,53,0,0,0
37,1,171,1,3,0
79,3,169,0,1,0
30,16,24,0,0,0
75,1,44,0,0,0
54,6,207,0,0,0
27,21,279,0,0,0
20,9,126,0,1,0
51,9,75,0,0,0
51,12,222,1,0,0
47,4,115,0,0,0
54,6,240,0,0,0
85,13,237,0,5,0
51,17,64,0,1,0
49,21,142,0,1,0
75,18,30,1,0,0
41,19,132,1,0,0
26,20,6,1,1,0
58,20,39,0,0,0
41,9,146,1,0,0
42,7,103,0,0,0
53,20,106,3,0,0
25,1,57,0,0,0
76,13,187,0,1,0
52,1,145,0,0,0
55,11,225,1,0,0
49,16,38,0,0,0
68,17,204,0,0,0
45,16,209,1,0,0
73,14,89,3,0,0
25,2,37,0,0,0
58,20,145,1,1,0
40,18,91,1,0,0
71,22,31,0,0,0
40,10,270,1,0,0
49,17,181,0,0,0
27,20,292,1,0,0
52,2,248,0,1,0
80,17,5,0,3,0
84,3,296,0,4,0
53,8,198,1,5,0
66,5,88,0,0,0
63,6,270,1,1,0
44,0,153,1,0,0
48,2,212,0,0,0
51,14,193,1,0,0
93,1,35,3,0,1
76,8,180,1,0,0
71,7,220,0,0,0
83,18,157,1,0,0
47,13,186,3,0,0
90,23,250,1,3,0
40,9,31,0,2,0
26,23,277,0,0,0
72,10,9,0,0,0
18,7,286,0,0,0
73,3,18,0,1,0
56,22,30,1,0,0
35,7,84,0,3,0
59,9,183,3,0,0
90,14,123,0,0,0
92,12,10,1,2,0
82,4,248,3,2,1
92,14,41,0,0,0
50,2,258,0,4,0
47,2,119,1,0,0
22,23,261,0,1,0
67,12,248,0,5,0
82,22,293,0,2,0
27,8,268,1,5,0
77,1,41,1,0,0
94,14,28,1,0,0
44,17,292,1,1,0
89,22,94,0,0,0
45,7,42,3,0,0
62,2,182,1,0,0
69,0,38,0,0,0
83,6,103,0,0,0
79,5,69,0,0,0
93,0,186,0,1,0
94,8,79,0,1,0
77,10,48,0,3,0
57,21,247,0,0,0
32,4,146,0,0,0
24,2,115,0,0,0
56,8,12,1,0,0
68,6,256,0,1,0
24,19,283,1,0,0
29,12,206,2,0,0
31,0,121,0,0,0
51,19,164,1,0,0
56,2,117,2,2,0
90,5,9,1,0,0
81,10,76,0,1,0
29,16,50,0,0,0
51,14,22,0,0,0
44,3,261,0,0,0
39,0,15,2,0,0
35,0,77,1,3,0
63,5,271,1,2,0
61,21,217,0,0,0
35,8,226,1,1,0
54,13,209,0,2,0
24,13,260,0,0,0
85,6,7,3,0,0
77,5,181,0,0,0
65,18,95,1,1,0
68,2,291,2,0,0
69,4,21,0,4,0
94,21,188,1,0,0
69,5,76,1,0,0
71,7,261,1,0,0
58,23,187,0,2,0
59,12,76,1,0,0
39,12,121,1,0,0
56,0,10,0,1,0
40,18,46,0,1,0
65,20,178,3,0,0
50,8,190,1,0,0
58,3,187,2,0,0
47,4,222,0,0,0
64,16,44,2,1,0
74,6,147,1,0,0
89,17,146,0,3,0
74,12,282,0,1,0
79,0,253,0,1,0
74,13,28,1,4,0
85,13,32,1,5,0
89,12,247,1,3,0
42,17,103,0,0,0
57,7,20,0,0,0
34,0,85,0,0,0
65,14,58,1,0,0
56,16,272,2,0,0
32,16,76,0,0,0
34,1,129,1,0,0
52,13,174,0,0,0
50,0,270,0,0,0
35,1,142,0,0,0
47,6,83,0,2,0
54,0,281,1,5,0
24,9,42,1,3,0
91,17,237,0,0,0
45,2,13,0,0,0
35,17,188,2,1,0
64,18,212,1,0,0
40,12,68,0,2,0
37,22,41,1,0,0
48,1,262,0,1,0
31,2,124,0,0,0
40,21,282,0,0,0
19,3,254,1,2,0
46,16,219,0,0,0
67,7,22,1,0,0
90,22,157,1,0,0
76,7,113,0,3,0
50,2,231,1,3,0
65,14,296,0,0,0
61,10,292,2,1,0
29,8,117,3,1,0
59,10,215,0,0,0
52,5,275,0,0,0
58,9,88,0,0,0
72,9,290,2,0,0
30,17,191,0,1,0
56,12,281,0,0,0
83,16,203,0,4,0
52,3,69,0,0,0
89,17,142,3,0,0
50,0,21,2,0,0
53,17,180,0,0,0
30,6,102,2,3,0
73,4,208,0,0,0
63,15,125,1,0,0
90,4,48,1,0,0
63,9,254,0,0,0
61,15,190,1,2,0
63,3,80,0,1,0
91,0,298,1,0,0
86,7,194,2,0,0
48,0,156,0,0,0
41,2,133,1,0,0
49,17,73,1,2,0
84,1,209,3,0,1
33,4,112,0,5,0
74,10,42,0,0,0
41,13,154,1,0,0
51,17,98,1,0,0
69,9,104,0,0,0
65,6,58,0,0,0
70,7,139,1,2,0
72,19,97,0,0,0
55,16,150,0,0,0
19,6,54,0,0,0
86,22,93,1,0,0
70,15,213,1,0,0
67,16,140,0,4,0
46,3,272,0,0,0
91,3,43,3,0,1
72,0,26,1,0,0
78,22,97,0,4,0
67,2,6,1,0,0
33,11,226,0,0,0
87,16,19,0,0,0
61,15,279,0,0,0
33,13,25,1,0,0
45,22,16,0,0,0
74,2,258,0,0,0
43,18,93,1,0,0
28,18,58,3,0,0
18,15,225,0,1,0
86,3,146,1,0,0
60,20,182,1,0,0
63,16,9,0,2,0
53,18,2,0,0,1
83,11,133,1,0,0
74,0,114,0,0,0
23,18,253,2,0,0
79,18,276,0,0,0
44,19,132,0,1,0
43,11,133,0,0,0
30,11,17,0,0,0
93,16,5,0,2,0
35,4,50,0,2,0
55,3,200,0,0,0
23,4,224,0,0,0
45,5,281,1,0,0
22,2,25,2,0,0
76,14,128,0,1,0
90,2,92,0,0,0
62,12,256,1,0,0
70,4,55,1,0,0
19,20,60,2,0,0
66,8,39,0,4,0
90,22,78,0,0,0
80,14,291,1,0,0
87,21,176,0,1,0
75,1,236,0,0,0
21,8,292,0,0,0
47,14,53,0,0,0
74,2,128,0,0,0
64,6,133,1,0,0
35,7,72,1,0,0
61,12,138,3,0,0
69,20,2,0,0,1
66,21,95,1,0,0
47,14,39,0,0,0
69,5,153,0,0,0
54,20,34,0,0,0
80,12,207,0,0,0
29,6,184,0,0,0
34,16,234,0,0,0
51,14,22,0,0,0
45,4,33,0,0,0
21,9,210,0,0,0
63,21,63,1,0,0
31,11,254,0,0,0
30,18,95,1,0,0
75,17,12,2,0,0
66,3,250,0,0,0
67,12,128,1,1,0
84,2,164,1,0,0
38,5,134,0,3,0
68,5,159,0,4,0
55,3,191,0,1,0
43,3,166,0,0,0
23,12,26,1,0,0
35,9,16,0,0,0
23,9,233,0,0,0
58,10,24,0,5,0
74,12,73,1,0,0
67,9,279,1,0,0
42,10,32,0,1,0
65,17,202,0,0,0
41,6,47,0,0,0
47,8,163,0,0,0
62,12,214,2,0,0
60,9,25,1,1,0
89,17,187,3,0,0
73,14,223,0,0,0
90,4,264,0,0,0
87,14,255,2,1,0
50,10,229,0,1,0
62,5,96,1,1,0
24,0,235,0,1,0
35,13,125,2,0,0
87,14,254,2,0,0
62,6,41,1,0,0
54,14,218,2,0,0
38,15,205,0,1,0
61,23,190,0,1,0
47,4,225,3,0,1
28,21,140,0,0,0
25,19,56,1,0,0
22,18,186,0,0,0
25,18,151,1,0,0
22,17,217,0,0,0
27,5,161,0,0,0
32,8,41,1,0,0
73,2,236,0,0,0
72,16,128,1,0,0
20,9,120,1,0,0
58,15,58,1,0,0
27,0,4,0,0,1
24,3,269,1,0,0
80,0,31,0,0,0
80,17,278,0,0,0
43,19,101,0,1,0
51,3,248,2,0,0
89,10,186,1,0,0
56,23,286,1,0,0
77,3,248,1,0,0
86,18,290,1,0,0
43,3,134,1,0,0
79,4,119,0,1,0
27,20,77,0,0,0
71,12,93,2,0,0
48,3,50,1,4,0
55,9,256,0,0,0
42,17,154,2,1,0
94,2,39,1,0,0
82,18,214,1,0,0
67,4,4,0,0,1
41,10,163,0,1,0
44,1,5,0,0,0
67,17,156,1,0,0
67,10,21,0,0,0
32,11,73,0,5,0
34,15,138,0,0,0
46,1,183,3,0,1
22,21,232,0,0,0
28,23,40,1,0,0
69,15,107,0,0,0
51,15,133,1,1,0
50,21,209,0,0,0
66,3,289,0,1,0
48,7,81,0,0,0
35,3,91,0,0,0
22,10,238,1,3,0
47,7,206,0,0,0
62,11,81,0,3,0
55,3,260,0,2,0
46,6,199,0,4,0
53,12,37,2,2,0
26,10,116,1,3,0
40,9,247,2,2,0
20,8,230,0,0,0
73,5,39,0,0,0
57,16,190,1,0,0
73,12,148,1,0,0
75,5,238,0,0,0
48,23,187,0,0,0
28,16,44,0,0,0
59,12,217,1,2,0
20,20,119,0,0,0
74,14,186,1,0,0
31,15,242,2,4,0
63,20,52,0,1,0
36,23,275,1,1,0
77,6,123,2,0,0
48,20,103,2,0,0
53,12,139,2,0,0
49,5,40,0,0,0
80,7,36,0,0,0
43,21,183,0,4,1
82,9,44,1,4,0
19,20,230,1,0,0
87,9,173,1,0,0
62,0,230,1,0,0
42,11,191,0,0,0
57,7,219,2,0,0
35,7,258,1,0,0
29,21,134,0,0,0
41,6,227,2,4,0
60,6,276,1,4,0
49,14,175,0,0,0
64,11,27,1,0,0
62,15,1,0,0,1
52,15,65,1,0,0
94,1,104,1,1,0
26,13,186,2,0,0
27,15,218,0,1,0
82,13,198,1,0,0
76,5,118,0,1,0
74,22,265,0,1,0
27,23,120,0,0,0
36,17,183,0,1,0
67,9,164,1,1,0
85,23,138,0,0,0
22,14,159,1,0,0
46,17,84,0,0,0
22,8,287,0,0,0
77,15,239,2,0,0
82,15,265,0,0,0
45,1,117,1,0,0
18,14,260,0,0,0
46,18,173,0,0,0
68,23,113,0,1,0
53,10,234,1,0,0
49,21,181,0,1,0
81,7,78,0,0,0
31,9,168,1,0,0
49,5,210,1,0,0
26,18,157,1,0,0
28,2,284,0,1,0
65,17,176,1,0,0
68,7,126,1,0,0
21,20,52,0,0,0
58,8,242,0,0,0
42,4,292,1,0,0
34,4,152,0,0,0
64,23,122,1,0,0
25,14,255,0,0,0
75,23,57,0,0,0
18,1,259,1,1,0
19,23,275,0,0,0
27,12,137,1,0,0
44,22,250,0,1,0
30,11,150,0,5,0
80,21,183,0,0,0
28,2,120,3,0,1
31,4,165,0,0,0
43,17,27,3,1,0
86,10,163,0,0,0
56,15,163,2,0,0
45,8,78,0,2,0
34,20,52,0,0,0
54,23,150,0,0,0
44,20,150,1,3,0
93,8,116,3,0,0
84,11,96,0,0,0
85,10,276,1,0,0
64,0,174,0,3,0
92,5,34,1,2,0
51,12,83,1,0,0
35,23,266,1,1,0
52,22,92,1,0,0
35,1,8,1,0,0
87,17,54,0,0,0
51,15,256,0,0,0
50,9,92,1,0,0
89,16,273,0,0,0
60,15,40,1,0,0
44,16,234,2,0,0
65,14,62,2,0,0
86,2,275,2,0,0
88,2,49,0,2,0
39,23,294,0,0,0
51,8,82,0,4,0
60,4,62,1,5,0
94,16,293,3,0,0
33,17,15,1,0,0
31,15,115,1,0,0
56,19,240,3,0,0
88,8,86,2,0,0
29,14,70,0,0,0
72,20,40,2,0,0
23,8,78,2,0,0
57,12,194,0,0,0
30,0,298,2,0,0
86,15,45,1,1,0
41,8,100,1,3,0
91,23,55,3,0,0
76,12,277,0,0,0
63,13,250,1,1,0
90,10,168,1,0,0
61,0,269,1,1,0
93,22,88,1,0,0
28,13,68,1,0,0
78,20,151,2,1,0
53,23,241,0,0,0
89,19,260,1,0,0
27,17,168,1,0,0
18,0,58,0,1,0
80,22,17,2,0,0
29,0,30,0,0,0
22,16,152,0,0,0
53,21,223,1,2,0
34,1,294,0,4,0
75,21,187,1,0,0
39,21,63,0,0,0
48,15,71,0,1,0
43,4,118,1,0,0
30,4,56,0,5,0
80,23,237,0,0,0
84,6,198,1,0,0
80,20,256,1,5,0
28,3,209,0,2,0
86,0,1,0,5,1
81,17,63,3,0,0
85,9,131,1,3,0
49,6,141,0,2,0
91,10,139,0,0,0
27,0,61,0,0,0
71,5,268,0,1,0
72,4,82,0,0,0
79,21,104,3,0,0
72,12,41,0,0,0
52,16,260,0,0,0
84,17,216,0,0,0
82,6,228,0,1,0
34,5,174,1,0,0
59,6,108,2,0,0
76,11,121,1,0,0
87,5,58,0,0,0
28,22,86,1,1,0
45,15,43,0,0,0
56,22,195,0,0,0
71,21,206,0,0,0
28,7,5,2,0,0
75,14,18,1,0,0
57,22,286,1,1,0
21,8,119,1,0,0
81,12,146,1,0,0
65,20,34,1,0,0
87,11,245,0,0,0
48,13,200,3,3,0
19,7,71,0,1,0
60,14,98,0,0,0
58,23,153,0,2,0
77,23,246,3,0,0
92,3,193,0,0,0
63,8,107,0,0,0
57,19,59,1,0,0
76,5,226,3,0,0
62,5,96,0,1,0
59,1,191,0,2,0
38,22,268,1,1,0
20,6,172,0,0,0
83,0,154,0,0,0
28,20,86,0,0,0
41,8,107,0,0,0
67,4,150,0,0,0
38,22,48,1,0,0
42,8,156,0,0,0
21,12,78,0,1,0
60,0,24,1,0,0
64,19,118,0,0,0
40,14,281,0,0,0
77,16,47,0,0,0
38,7,17,1,0,0
83,14,66,0,0,0
68,18,109,1,2,0
32,10,234,0,1,0
75,7,136,0,0,0
43,5,254,1,0,0
76,5,293,0,0,0
62,7,261,0,0,0
83,23,174,0,0,0
52,22,4,0,1,1
81,18,70,1,0,0
94,19,29,2,0,0
44,8,264,0,0,0
48,19,61,2,3,0
29,23,202,1,0,0
62,5,144,0,0,0
49,4,204,2,0,0
71,15,281,0,1,0
83,6,188,3,0,0
49,0,70,1,0,0
32,9,100,0,4,0
72,18,249,1,2,0
58,4,283,3,0,1
57,19,17,0,0,0
89,18,89,0,0,0
66,18,128,1,0,0
55,8,240,0,1,0
73,20,190,0,2,0
51,2,94,1,1,0
18,20,27,0,0,0
27,8,172,2,0,0
57,18,81,0,2,0
33,15,63,0,3,0
63,20,98,1,0,0
41,1,136,2,3,0
31,7,204,1,1,0
56,13,259,2,0,0
35,5,142,1,0,0
58,11,173,0,2,0
73,23,258,1,2,0
53,0,197,1,0,0
41,17,196,1,0,0
46,22,11,0,0,0
39,6,268,3,0,0
28,11,77,1,0,0
58,11,211,2,1,0
66,5,21,2,0,0
28,22,31,1,1,0
69,19,159,1,5,0
84,1,168,2,0,0
92,10,2,0,1,1
25,15,267,0,0,0
48,0,180,2,0,0
91,5,24,0,0,0
23,9,176,0,0,0
88,8,2,0,0,1
30,9,218,0,0,0
23,17,273,2,2,0
84,17,183,0,2,0
44,8,49,3,0,0
62,12,42,0,0,0
43,9,77,0,0,0
21,8,218,1,2,0
54,3,148,1,0,0
38,14,200,1,4,0
45,23,64,0,3,0
49,7,110,0,0,0
70,1,28,2,0,0
50,3,203,0,0,0
43,5,73,1,3,0
34,19,292,1,1,0
73,6,134,3,2,0
47,12,28,0,0,0
22,4,269,2,4,0
23,3,127,0,0,0
79,21,87,0,1,0
27,5,47,2,1,0
87,4,247,0,3,0
27,21,213,0,0,0
61,4,39,0,3,0
73,6,45,0,2,0
21,4,90,0,0,0
30,3,48,0,0,0
91,8,298,2,0,0
36,4,59,0,0,0
87,21,285,0,1,0
79,1,254,1,0,0
26,16,68,0,0,0
63,18,82,0,0,0
73,6,46,0,0,0
91,16,124,0,2,0
57,16,140,1,1,0
84,15,160,1,0,0
79,7,252,2,4,0
63,18,264,0,1,0
23,17,267,0,0,0
46,23,282,1,1,0
36,12,41,1,0,0
32,13,188,0,0,0
74,17,176,0,0,0
55,12,273,0,1,0
38,9,191,0,1,0
68,13,10,0,3,0
56,22,34,0,0,0
37,22,248,1,0,0
19,9,127,1,2,0
49,5,284,3,1,0
21,16,18,0,0,0
24,16,96,2,0,0
20,10,133,0,3,0
42,18,82,0,0,0
26,12,3,0,0,1
43,11,208,0,1,0
81,11,194,0,0,0
35,3,252,2,0,0
19,15,129,2,0,0
18,22,133,1,0,0
65,0,68,1,0,0
80,19,221,1,2,0
53,21,252,0,0,0
80,13,127,1,1,0
92,12,154,0,0,0
43,21,41,0,0,0
23,6,75,2,0,0
43,5,42,1,2,0
60,0,209,2,0,0
18,18,210,1,1,0
26,0,161,1,1,0
44,21,223,1,0,0
88,22,165,0,0,0
20,14,164,0,1,0
78,11,236,0,0,0
90,14,174,1,0,0
19,2,52,0,4,0
91,9,112,1,0,0
48,0,120,0,3,0
82,0,75,2,1,0
35,22,154,2,0,0
23,20,29,2,0,0
59,15,258,0,0,0
85,4,24,0,1,0
21,4,274,0,0,0
21,10,289,0,0,0
82,10,238,0,0,0
58,11,213,0,1,0
60,20,160,3,0,0
72,17,168,0,2,0
36,13,190,1,0,0
38,0,270,1,3,0
75,20,282,3,0,0
47,7,155,0,0,0
24,2,10,2,0,0
86,17,71,0,2,0
81,20,209,1,1,0
19,22,43,1,0,0
84,19,254,1,0,0
91,1,24,0,5,0
26,8,111,3,0,0
40,21,21,0,0,0
31,18,93,0,1,0
71,11,256,0,0,0
62,10,92,1,0,0
33,0,180,0,0,0
89,15,118,0,1,0
74,0,137,1,0,0
25,23,187,0,0,0
42,19,238,1,0,0
58,8,198,0,1,0
79,4,98,2,1,0
94,4,67,2,0,0
35,7,274,0,0,0
67,22,83,0,1,0
58,23,141,0,0,0
51,13,40,2,0,0
29,3,69,1,0,0
94,11,47,0,5,0
92,1,103,0,0,0
59,5,280,1,0,0
72,13,165,0,1,0
76,12,46,1,0,0
68,22,44,0,0,0
70,21,75,1,1,0
26,2,106,0,3,0
20,18,74,0,1,0
25,4,17,1,1,0
76,22,179,0,0,0
47,17,261,0,0,0
84,11,35,1,0,0
72,10,82,2,0,0
51,3,219,1,2,0
60,11,90,0,0,0
45,23,287,0,0,0
54,18,77,2,0,0
47,6,208,0,1,0
88,9,208,1,1,0
79,18,160,0,0,0
46,23,173,0,0,0
19,22,166,0,0,0
74,0,158,0,2,0
74,15,298,1,0,0
59,3,13,0,0,0
66,22,205,1,5,0
74,11,196,2,0,0
88,12,170,1,1,0
35,20,262,1,0,0
87,2,238,0,1,0
44,15,27,0,1,0
71,1,53,0,0,0
41,8,7,1,1,0
51,5,159,0,0,0
39,9,88,0,0,0
80,16,244,1,0,0
53,4,199,2,0,0
78,11,102,1,1,0
59,22,8,0,1,0
50,7,30,1,0,0
91,20,37,1,0,0
26,11,84,0,0,0
42,11,45,1,0,0
30,9,108,1,0,0
64,12,53,1,0,0
62,0,269,0,0,0
22,1,32,1,1,0
48,19,115,0,0,0
48,14,2,0,0,1
88,9,136,3,0,0
58,0,224,1,0,0
63,19,270,1,0,0
69,21,213,0,0,0
22,21,289,1,0,0
29,17,36,1,0,0
38,0,213,0,0,0
26,11,198,0,0,0
34,7,197,1,2,0
41,8,176,0,4,0
44,22,286,1,2,0
25,19,101,1,0,0
61,1,58,0,4,0
79,15,41,1,0,0
46,22,11,1,1,0
91,21,262,0,0,0
41,13,148,0,0,0
51,22,91,0,0,0
77,0,256,1,0,0
48,13,232,0,0,0
21,19,176,0,1,0
26,16,210,0,1,0
94,22,15,0,0,0
71,5,2,1,0,1
18,7,97,1,0,0
78,17,114,0,0,0
90,7,255,0,0,0
48,7,183,0,0,0
62,1,172,1,0,0
77,15,186,1,3,0
90,12,145,0,1,0
59,13,169,2,1,0
44,6,25,1,0,0
75,2,142,1,1,0
86,20,285,1,0,0
90,7,180,0,0,0
51,0,286,3,0,0
27,16,12,0,0,0
83,7,219,1,0,0
42,5,223,1,5,0
20,18,111,3,0,0
51,10,125,1,0,0
88,7,265,0,0,0
45,7,26,0,1,0
26,9,27,1,1,0
28,9,15,0,3,0
56,21,270,1,0,0
30,22,258,1,1,0
28,12,124,1,0,0
52,21,73,0,3,0
25,2,108,0,0,0
24,16,115,0,0,0
86,20,214,0,2,0
87,21,19,1,0,0
74,14,120,2,0,0
52,5,72,2,0,0
28,16,44,0,0,0
55,23,213,0,1,0
66,0,67,1,0,0
52,2,207,0,0,0
46,7,66,1,0,0
58,7,22,0,0,0
23,10,145,2,0,0
27,15,186,2,1,0
40,0,175,0,2,0
63,10,142,1,0,0
29,16,41,1,0,0
72,12,149,0,2,0
30,23,287,0,0,0
91,1,288,0,0,0
24,4,120,1,0,0
29,23,9,0,0,0
78,20,37,1,1,0
42,11,240,0,0,0
19,14,265,0,0,0
43,6,277,1,0,0
68,5,264,0,1,0
86,4,280,2,1,0
79,14,80,1,0,0
89,2,95,1,0,0
90,21,261,1,0,0
56,8,58,3,1,0
28,22,217,0,4,0
81,16,158,0,0,0
59,20,15,0,0,0
27,22,256,3,1,0
36,13,122,0,0,0
21,6,278,0,0,0
20,14,198,0,0,0
31,6,93,0,0,0
27,12,81,0,0,0
23,13,224,0,0,0
48,21,82,1,0,0
48,10,153,0,2,0
65,17,18,1,3,0
26,12,234,2,2,0
93,11,174,1,0,0
43,1,203,1,1,0
19,9,182,0,0,0
21,21,27,3,3,0
23,10,190,0,0,0
47,15,75,1,0,0
72,16,232,0,1,0
45,13,29,0,0,0
78,21,224,0,0,0
94,20,4,1,0,1
72,12,254,0,0,0
53,16,23,0,0,0
91,4,38,0,0,0
91,3,213,0,0,0
22,10,22,1,0,0
46,16,58,2,0,0
29,2,92,0,0,0
39,1,189,0,0,0
76,0,146,0,0,0
56,17,195,1,0,0
19,15,222,2,0,0
31,10,291,0,0,0
27,6,167,0,0,0
65,4,154,0,0,0
81,17,17,1,0,0
20,3,160,0,0,0
89,21,278,0,0,0
77,7,112,3,0,0
85,21,295,1,0,0
38,5,89,0,0,0
36,21,240,0,1,0
37,20,216,0,0,0
75,20,136,0,0,0
59,21,44,0,0,0
27,21,245,2,3,0
40,0,30,2,0,0
29,6,245,2,2,0
26,5,249,0,0,0
46,21,77,1,0,0
37,0,30,1,3,0
82,6,70,1,3,0
20,13,98,0,4,0
25,5,239,0,0,0
56,9,182,3,0,0
81,17,31,1,0,0
48,15,153,1,0,0
89,11,294,0,0,0
39,10,251,0,3,0
22,23,293,0,0,0
75,7,249,1,1,0
90,14,163,0,0,0
80,22,96,1,3,0
78,11,128,1,0,0
69,22,75,2,5,0
50,6,216,2,0,0
39,15,158,0,0,0
68,3,143,0,0,0
28,0,75,1,0,0
75,0,216,2,0,0
67,20,74,0,0,0
87,14,298,1,0,0
34,13,95,0,2,0
63,14,27,0,1,0
61,1,75,2,0,0
74,15,171,1,0,0
22,4,208,0,0,0
56,10,225,0,0,0
75,10,201,0,0,0
26,0,69,1,0,0
40,1,99,2,0,0
64,0,103,1,0,0
53,2,183,0,0,0
48,19,232,1,1,0
40,0,195,1,0,0
73,16,282,0,0,0
88,1,92,0,0,0
63,13,148,0,0,0
75,19,270,1,3,0
53,1,21,1,0,0
85,17,19,0,1,0
77,7,15,0,0,0
31,7,288,3,0,0
42,6,164,1,0,0
88,10,291,0,0,0
61,19,137,1,0,0
63,6,153,2,0,0
30,21,202,0,1,0
79,6,49,1,1,0
36,16,183,0,0,0
29,14,143,1,0,0
65,20,194,1,1,0
50,20,230,1,0,0
54,6,190,0,0,0
23,19,26,0,0,0
60,16,291,0,3,0
67,18,32,0,0,0
63,13,190,1,0,0
90,19,96,0,5,0
45,4,116,0,1,0
84,11,92,1,1,0
28,23,122,0,0,0
37,23,216,0,0,0
47,11,85,0,0,0
53,1,215,0,0,0
93,3,178,0,0,0
85,1,122,1,5,0
53,4,167,2,0,0
75,19,111,0,0,0
45,1,1,0,0,1
56,12,65,1,1,0
83,2,274,0,0,0
60,14,239,1,2,0
22,18,117,0,1,0
30,15,37,0,0,0
26,13,198,2,0,0
74,22,116,0,0,0
44,3,76,1,0,0
78,16,35,1,0,0
94,20,233,0,1,0
67,21,193,1,0,0
51,21,171,1,0,0
82,11,34,0,2,0
62,1,106,0,1,0
51,20,8,0,1,0
90,19,252,0,0,0
25,13,14,0,1,0
65,20,89,1,0,0
53,22,162,1,0,0
83,2,116,2,4,0
28,15,277,0,5,0
69,7,252,1,0,0
53,11,143,0,0,0
48,8,45,2,0,0
41,0,17,0,0,0
38,0,50,1,0,0
47,8,88,3,1,0
89,14,236,2,0,0
81,9,31,2,2,0
56,16,10,1,0,0
18,1,267,0,0,0
59,2,184,0,1,0
94,22,79,0,0,0
22,9,89,0,0,0
29,18,162,0,0,0
46,8,215,0,0,0
20,17,171,1,0,0
78,2,131,1,0,0
68,8,270,0,2,0
53,21,285,0,0,0
92,10,244,0,1,0
19,8,122,0,1,0
46,4,17,0,0,0
58,19,173,1,0,0
46,17,176,0,0,0
81,11,65,0,0,0
75,16,74,2,0,0
27,20,284,1,0,0
28,16,224,0,0,0
24,15,71,2,0,0
94,21,298,3,0,0
78,21,258,0,0,0
83,13,278,2,0,0
70,22,95,0,0,0
82,8,98,1,0,0
44,21,10,0,1,0
24,12,122,1,0,0
82,2,292,0,0,0
75,23,2,0,0,1
42,4,246,0,0,0
65,23,163,0,1,0
21,7,171,0,1,0
25,2,117,0,0,0
85,22,11,0,0,0
77,15,116,0,0,0
21,3,288,3,1,1
25,8,228,0,0,0
33,6,47,0,0,0
36,17,261,2,3,0
18,16,181,0,0,0
51,21,29,3,0,0
62,5,125,0,0,0
80,9,129,0,0,0
23,4,158,0,1,0
53,14,266,1,1,0
83,1,281,0,0,0
25,14,15,1,0,0
84,8,1,2,0,1
44,5,75,1,0,0
51,3,113,1,0,0
45,22,35,0,0,0
48,13,141,0,0,0
34,8,147,0,0,0
72,23,176,0,0,0
